tid,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
6EGAfJaLUFzhS4zRBIEQ2J,0.375,0.574,7,-5.305,1,0.0315,0.143,0,0.11,0.406,132.025,3
3eBnEo9WL34ulBCZlLpUQO,0.566,0.713,6,-4.25,1,0.0417,0.645,0,0.114,0.807,169.864,3
1dgWTMoHwTUnQhOQ8SR5fV,0.733,0.589,7,-7.37,1,0.1,0.0476,5.85e-06,0.0366,0.867,170.097,3
5UMjPT47GpOwkUo6e99R3s,0.498,0.901,9,-4.372,1,0.0459,0.00626,9.46e-06,0.337,0.809,83.999,3
5mQleuiKsUMyCZWUy55jek,0.625,0.515,1,-5.633,1,0.028,0.0815,0,0.0785,0.362,139.999,3
0bPnT6i9H1p8Vd85GS6Z7I,0.63,0.754,2,-3.564,1,0.0284,0.0963,0,0.268,0.73,95.999,3
0Utg7sirTPqrs6Cx0FbriQ,0.576,0.849,9,-3.057,1,0.0386,0.511,3.89e-05,0.109,0.666,137.982,3
0Xg68XXMRWzKQvD5S6BFvI,0.736,0.614,11,-11.124,1,0.0389,0.0237,5.84e-06,0.292,0.858,99.942,3
6xHI9KjUjYT0FPtGO8Mxa1,0.464,0.813,10,-6.185,1,0.0416,0.0153,0,0.254,0.515,75.977,3
1Y5a2JUuCmmNrjmCe8p0h5,0.507,0.766,8,-8.218,1,0.0311,0.262,0.00918,0.104,0.857,161.977,3
1qwnPVOIJjAFfCc40Etb1D,0.711,0.801,6,-3.742,1,0.029,0.0244,0.000113,0.135,0.956,105.006,3
3duP6mBVDsHM8ioN7o7dAK,0.41,0.78,9,-5.391,1,0.0332,0.211,0,0.48,0.695,88.016,3
33471tzU1VghDg9zNgGRpz,0.758,0.867,11,-5.087,1,0.0475,0.152,0,0.308,0.964,102.018,3
66pxmg3Jhjm09tHoWR1wVR,0.612,0.848,6,-3.736,1,0.0368,0.00916,0,0.366,0.719,120.996,3
0w3Q14i073jLoew1hgJkwD,0.596,0.834,9,-4.308,1,0.0474,0.0563,0,0.0866,0.618,116.0,3
10ps1I1sIMRNZW11eceN7W,0.62,0.852,1,-4.203,1,0.0308,0.0108,4.94e-06,0.279,0.479,90.038,3
6hTcuIQa0sxrrByu9wTD7s,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,3
6foY66mWZN0pSRjZ408c00,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.707,149.959,3
09ulWjNT2O3rlYJCDZESBW,0.646,0.717,5,-6.24,1,0.0426,0.00877,8.1e-05,0.129,0.935,127.982,3
7IWV29mryrqtO0JVgnPtfv,0.598,0.846,6,-4.956,1,0.0355,0.0527,0,0.113,0.328,144.04,3
2Gy3XMLbBxACZ4tXdFRGr7,0.721,0.819,9,-5.715,1,0.0269,0.413,0,0.196,0.867,96.02,3
0AYbVoeF03NYhM0fvKjAuU,0.519,0.872,2,-3.212,1,0.0616,0.0793,0,0.111,0.74,179.965,3
1vBpwxsLVwaR4evBIaFmqD,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,3
2Y48Q7HryWdPJZypJotjlJ,0.503,0.648,7,-6.243,1,0.027,0.227,0.00124,0.378,0.39,147.942,3
0PspNrE4MSjr1JeB4OW0jn,0.553,0.872,1,-2.832,0,0.0782,0.198,0,0.0659,0.638,172.138,3
19DnL1HnJiijuEfaiS0Eus,0.624,0.915,5,-2.627,0,0.0364,0.141,0,0.386,0.815,108.046,3
5MwynWK9s4hlyKHqhkNn4A,0.631,0.591,7,-5.785,1,0.0277,0.657,0,0.11,0.489,97.074,3
7qXPZxXn6Xmv1sjh03skiW,0.614,0.884,0,-4.019,1,0.0402,0.00122,0,0.077,0.721,100.531,3
56eGOeSsqdg3FLxdo83TwV,0.655,0.56,9,-6.857,1,0.0486,0.749,0,0.115,0.599,140.975,3
5KNQ5MHkfr1Nc9TW8ht9tO,0.642,0.732,9,-5.353,1,0.036,0.261,0,0.289,0.649,107.858,3
65N3RYCN1DgfY0Zcv5k9kr,0.721,0.735,5,-11.849,0,0.0284,0.115,0,0.0499,0.961,127.575,3
6enPOmd3vSFpI4jjms8kXN,0.526,0.801,2,-3.717,1,0.0393,0.0354,3.17e-06,0.0637,0.769,172.024,3
4iLPK8QnOvqm0Azbsk2GDn,0.571,0.826,1,-4.475,1,0.0362,0.0446,0,0.343,0.713,90.966,3
7uLQTOxQ3nwwoHuxwt2AHJ,0.627,0.697,8,-6.61,1,0.0266,0.218,0,0.0733,0.933,154.086,3
273TiTHLlHSRe5zrzs7wvD,0.593,0.805,5,-4.892,1,0.0347,0.0645,0,0.226,0.848,103.949,3
1f8YvsaBEJ69cpHgXlDymU,0.541,0.886,9,-4.645,1,0.0499,0.0159,1.33e-05,0.264,0.745,126.076,3
71SvEDmsOwIWw1IozsZoMA,0.529,0.932,7,-7.501,1,0.0488,0.00251,0.00109,0.136,0.571,138.158,3
5M3v6frAiTyqenNAeQVcxC,0.484,0.903,8,-3.9,0,0.0882,0.0649,0,0.151,0.716,169.948,3
5JlH51YDYsGj2dyEJKKjcN,0.601,0.806,7,-4.579,1,0.0345,0.0527,0,0.185,0.711,89.87,3
0b2IVjeD268pYd7VUhmtKI,0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.609,90.99,3
1dyxS3YzBbL0t8rEVwVQ1K,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,3
17hd4ptJCbsEeLj0auPcwy,0.613,0.839,9,-3.799,0,0.0352,0.000854,0,0.341,0.526,104.975,3
3IvcWWehbBcBR4YZxlGM9R,0.643,0.961,0,-5.298,1,0.0315,0.0196,0,0.948,0.96,124.027,3
5T6DM9qjjngWnukcw0svkX,0.523,0.954,1,-3.051,1,0.0374,0.00385,1.65e-06,0.243,0.901,141.982,3
0U4R6UqrJo43TmImPku9H8,0.449,0.89,8,-9.5,1,0.05,0.0521,7.7e-05,0.112,0.695,156.983,3
4lSfhHd5Knwl8yQw2cVjAD,0.624,0.903,6,-3.046,1,0.0347,0.00824,0,0.309,0.724,116.99,3
7B6m8tHAYZsOKOKMU5SR2n,0.581,0.856,3,-4.0,1,0.0783,0.183,0,0.0871,0.918,169.902,3
2KqJC0koTBUyDlsMt5ok1V,0.739,0.85,2,-3.966,1,0.0308,0.0272,0,0.181,0.883,113.0,3
0nYvjcSlCgjcwogQAwIwNp,0.572,0.949,4,-4.865,1,0.06,0.00165,0.000195,0.163,0.53,118.974,3
0nDjzA4kns1QOWPXuOn6Xw,0.479,0.698,7,-7.914,1,0.0277,0.198,0,0.126,0.673,159.699,3
0s6OWiWGuiCcm1Muzch5A8,0.563,0.887,1,-5.013,1,0.0857,0.0297,0,0.352,0.794,158.05,3
7yFhA2fUsL2oIMWlw5DaHQ,0.612,0.57,11,-6.642,0,0.0347,0.278,0,0.0963,0.334,77.002,3
62AuGbAkt8Ox2IrFFb8GKV,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,3
7f08qp3HROTkfrtNpiYGGo,0.683,0.796,11,-4.179,1,0.0285,0.111,0,0.197,0.531,90.031,3
5Kpg1A7BOHpBbaT3H3xqd3,0.79,0.646,5,-5.878,1,0.0447,0.132,0,0.295,0.641,138.047,3
6aUhfNWYnMThF3TGtuYUUu,0.678,0.839,7,-3.617,1,0.0394,0.0379,0,0.0742,0.772,104.952,3
2Fk0WwAqTBesLtKg97nojy,0.69,0.781,5,-5.101,0,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,3
3f3VeiJIaWOZcmkJpTqxyj,0.529,0.848,8,-3.833,1,0.0427,0.0363,0,0.172,0.75,143.954,3
6leiB1fEsTnVCuPiielde5,0.507,0.85,5,-5.679,1,0.0472,0.378,0,0.0567,0.847,171.8,3
2BgunkkepMPFpArQj1Dx5s,0.603,0.852,7,-5.166,1,0.0463,0.0137,0,0.513,0.655,124.091,3
7G6l2FtQyRhQgYgut2I6i8,0.68,0.87,5,-4.461,1,0.0393,0.266,0,0.109,0.646,119.075,3
6pgN3d6oBrhmrSAKBfWNsf,0.54,0.821,6,-3.789,1,0.0875,0.0397,0,0.423,0.685,148.791,3
3oW6SWwGqiZSPTiAp7ZQoH,0.595,0.653,7,-4.935,1,0.0265,0.246,0,0.264,0.542,128.93,3
6ERR6e7h6wCqGoz1TjiUJb,0.739,0.682,2,-3.728,1,0.205,0.129,0,0.328,0.634,131.983,3
6Ymvlzom4TQeoKqAWsZRD8,0.554,0.794,11,-5.417,1,0.035,0.0697,0,0.63,0.79,176.01,3
2o5mwv7hvas1jdUg14Nihv,0.472,0.866,2,-3.771,1,0.0413,0.044,0,0.213,0.775,163.867,3
0pdfN7nOHMYmKykzu1cyfm,0.592,0.725,8,-8.698,1,0.0412,0.207,0,0.148,0.784,78.235,3
2KH16WveTQWT6KOG9Rg6e2,0.817,0.599,0,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,3
1mMLMZYXkMueg65jRRWG1l,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,3
4LiMQ6G9n84rDUBs9wtwz6,0.491,0.907,7,-3.594,1,0.0481,0.0491,0,0.242,0.631,199.943,3
6n6OQfBpCgzF9oEg8zhBN7,0.632,0.804,7,-6.109,1,0.0503,0.101,0,0.17,0.35,92.456,3
5X0Rmtx7bM9MIaPCpRwd40,0.597,0.826,9,-5.435,1,0.0403,0.00369,5.1e-06,0.389,0.725,117.995,3
7idmHTAQQPUFqdjXkoooXD,0.711,0.774,7,-4.068,1,0.0308,0.0317,0,0.124,0.939,111.016,3
5PAvFGse5jjDH9ke8Mae7D,0.426,0.829,9,-2.84,1,0.0569,0.107,0,0.317,0.814,180.241,3
7lJbTVbDEMa3w7NFamrwdq,0.771,0.283,2,-16.326,1,0.0444,0.198,0,0.0888,0.906,77.756,3
2uZhNjlUQ9mnt0rS7hcAgF,0.77,0.641,10,-6.077,0,0.035,0.0206,0.00023,0.106,0.639,96.98,3
001UkMQHw4zXfFNdKpwXAF,0.573,0.846,7,-4.866,1,0.0344,0.00372,7.87e-05,0.29,0.562,127.061,3
6KTv0Z8BmVqM7DPxbGzpVC,0.654,0.929,1,-5.906,1,0.0998,0.0468,0,0.0539,0.902,144.774,3
7E2DqvnVtbIrFrL5X6YH9Q,0.717,0.85,10,-5.329,1,0.0473,0.368,0,0.0495,0.805,119.005,3
4TCc369aRPRubv1m8R1TBG,0.512,0.58,3,-6.658,0,0.029,0.621,1.72e-05,0.513,0.303,159.847,3
2yySWxfeRN2QRZnFMnYMQl,0.478,0.873,4,-3.637,1,0.122,0.0486,0,0.374,0.739,104.365,3
7Fq9RwQxSn3kW85PrDUf0M,0.656,0.817,11,-4.296,0,0.0435,0.22,0,0.306,0.862,130.446,3
4ly1QBXEwYoDmje9rmEgC4,0.563,0.688,7,-4.474,1,0.0262,0.0763,0,0.0863,0.622,108.008,3
3ts6xK5GzfMAAriT9AIBmP,0.6,0.808,4,-4.679,1,0.0403,0.208,0,0.196,0.809,172.016,3
1qiQduM84A0VeH8Y2uAbqi,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,3
3dCZm5HrG0jIXAHfNkg2H0,0.592,0.891,10,-3.144,1,0.0512,0.0267,0,0.352,0.674,99.983,3
0jcZ1uIHmvh6Is9T6hXOUk,0.567,0.726,6,-4.705,1,0.0309,0.216,0,0.12,0.319,141.92,3
05ZACkzW8YbRq3eFgIfSNB,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,3
2ioXGSTg8y8YGq4eIoVcCw,0.362,0.882,3,-3.717,1,0.0973,0.0791,0,0.15,0.864,199.811,3
5QHElgktygMkgRdpPhXfn2,0.553,0.864,5,-4.038,1,0.0414,0.0736,0.000311,0.138,0.437,136.128,3
73ZTWCuwudUVvvWipRnQnQ,0.66,0.523,4,-12.068,1,0.0608,0.0238,0,0.142,0.794,126.342,3
53Dj5PCDhb22qWqmre3YQs,0.652,0.859,2,-3.746,1,0.0358,0.0639,0,0.0777,0.491,109.971,3
0p16vTKfS8UpdZJqfaKMCB,0.641,0.929,2,-5.287,1,0.0709,0.122,0.000632,0.129,0.551,101.991,3
7aEtlGHoiPAfRB084NiDmx,0.538,0.863,1,-4.483,1,0.0481,0.0139,0,0.0874,0.637,77.001,3
5lH14PEjAXYuMTz0Dd4L1D,0.536,0.863,0,-5.081,0,0.0362,0.0658,0.172,0.118,0.405,89.979,3
0yD66650JxhqKbW76C2qCo,0.645,0.904,2,-4.532,1,0.0462,0.0293,0,0.0834,0.671,105.97,3
0ifYeH4gNXEyba41xr3I1w,0.563,0.722,6,-3.972,1,0.0279,0.0345,0,0.0795,0.309,149.903,3
77XoAnllT85lmR9WP0D8dS,0.539,0.837,9,-3.458,1,0.0385,0.0094,0,0.262,0.551,151.913,3
2EzFVkHWMMWmdwW08AlCK8,0.478,0.873,4,-3.637,1,0.122,0.0486,0,0.374,0.739,104.365,3
36ISlLb12gKuCCVTYXC0gb,0.57,0.645,5,-5.816,1,0.0304,0.134,0,0.147,0.677,81.084,3
3qwPYg8xTWPafQD3YUNaTU,0.442,0.8,2,-5.12,1,0.0368,0.0124,0,0.0785,0.498,152.004,3
51FVpJr3WL7vvdfCa7j2jr,0.633,0.858,11,-3.509,0,0.0356,0.278,0,0.315,0.541,119.998,3
62SvLj5dBDI9Ee3eBA0BxL,0.574,0.792,6,-5.868,1,0.0489,0.0135,0,0.11,0.562,104.989,3
0tbjiOUl4k492KPdWZS9sy,0.457,0.774,0,-5.201,1,0.0336,0.428,4.29e-05,0.119,0.59,203.863,3
5TWAIHYaOnYg4txfmCgon5,0.573,0.747,0,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,3
3QZ0JGwujsufdE5yiONIzO,0.748,0.86,4,-4.725,0,0.0336,0.00451,0.00187,0.148,0.937,119.987,3
3hLuHKzG1cmlRpq53ZVWd8,0.519,0.552,2,-5.023,1,0.0259,0.18,0,0.149,0.331,89.957,3
3ySLzrN7950dpf1ncttONO,0.408,0.523,7,-8.001,1,0.0353,0.417,9.58e-06,0.0877,0.428,169.954,3
4sf2L157iEgAR7yrCNLgSq,0.562,0.649,9,-5.4,1,0.0494,0.231,0,0.341,0.376,145.913,3
4Yy1VOdLAX7MuKQOcivV4O,0.463,0.71,0,-7.051,1,0.0859,0.148,0.000192,0.123,0.441,78.144,3
5kI4eCXXzyuIUXjQra0Cxi,0.593,0.377,0,-8.761,1,0.0253,0.6,0,0.0976,0.502,95.939,3
2AqbOAAgaNRygNIJYcM69I,0.308,0.616,8,-6.947,1,0.0363,0.0344,4.01e-06,0.102,0.41,72.273,3
7vF3xkCMvZjAe2nTWY0uQZ,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,3
698eQRku24PIYPQPHItKlA,0.533,0.907,11,-3.793,1,0.0406,0.0292,0,0.386,0.7,150.99,3
34DFpyq5NJJ79GnGbbJH3p,0.557,0.511,8,-6.788,1,0.0291,0.254,0,0.099,0.602,156.042,3
6biq5BjD7UAXpefEgDVbp5,0.663,0.686,4,-4.549,0,0.0304,0.124,0,0.112,0.444,111.971,3
3I7krC8kr0gFR7P6vInR1I,0.553,0.747,9,-5.432,1,0.0279,0.106,0,0.154,0.521,90.012,3
0OWZFobGSIW9GrSlQ9C5pc,0.333,0.412,3,-8.633,1,0.029,0.0977,0,0.113,0.474,85.028,3
7ELW8QMNYkoxWskwXMD3WW,0.517,0.776,11,-5.271,1,0.0362,0.0144,0,0.113,0.448,96.002,3
2gVBXeTjwL0ZEh9gjsQjk0,0.494,0.78,11,-3.825,1,0.064,0.368,0,0.0921,0.664,159.708,3
3LhzpgimYSZhTx5KuchwVX,0.59,0.881,6,-2.898,1,0.0349,0.0913,0,0.157,0.734,129.928,3
7DEgL4rErTwjrsxLMlUVhf,0.536,0.722,4,-4.163,1,0.0284,0.312,0,0.117,0.499,143.78,3
4Qx06Fzsepmdz2NGSWfZck,0.552,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,3
6Axy0fL3FBtwx2rwl4soq9,0.458,0.894,9,-4.903,1,0.0398,0.0209,0,0.221,0.717,160.125,3
1mJMD1VIQ7jWTP9DK2zmY0,0.492,0.681,6,-7.038,1,0.075,0.143,0,0.199,0.511,178.01,3
4H0vNUFcHPz5lytcLjwqkr,0.565,0.855,5,-4.189,1,0.0557,0.0445,0,0.32,0.852,74.98,3
7iDa6hUg2VgEL1o1HjmfBn,0.643,0.783,10,-6.458,1,0.0856,0.047,0,0.083,0.579,154.084,3
2dwoqUYTy6SOy1dFqcTndC,0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,3
3UZ9aPaYlBBlAvpdh3kK0U,0.443,0.804,10,-6.432,1,0.0406,0.0165,2.89e-06,0.181,0.438,151.928,3
0OlS52TmtK2gPaEtdmr7DN,0.651,0.782,8,-4.295,1,0.0718,0.295,0,0.107,0.945,171.987,3
0H04yVa3DJxoXbLBpAb7iV,0.575,0.845,10,-3.838,1,0.035,0.0282,0,0.0814,0.376,127.997,3
5HnXcJJbNXQQ7tRlQ9VN1v,0.711,0.696,7,-5.05,1,0.0871,0.16,0,0.17,0.694,80.512,3
3LK6wDkhbTyg8GhJidU9oC,0.396,0.51,6,-6.274,1,0.0327,0.355,0,0.113,0.299,113.994,3
7K0lR5Ngf5jkOWt1g6ut6l,0.543,0.88,3,-4.204,0,0.0365,0.035,0.000227,0.304,0.483,144.057,3
5AnSllIrgGsCZzZJkVnApx,0.606,0.652,9,-6.982,1,0.0281,0.323,0,0.201,0.476,97.155,3
42fw0rxRO2xbesF6mJfd4Y,0.489,0.581,11,-5.731,1,0.0281,0.0312,0,0.132,0.494,86.016,3
4hPpVbbakQNv8YTHYaOJP4,0.659,0.623,4,-2.253,1,0.0451,0.0667,0,0.582,0.439,88.042,3
4ivJ1KEoJ6S93JbSWvOME1,0.609,0.884,1,-4.235,1,0.034,0.00191,0,0.109,0.949,127.974,3
6usHXaTn54uwwozmH00d3X,0.725,0.437,6,-9.602,1,0.0575,0.593,0,0.0842,0.759,83.985,3
7zVCrzzEJU7u24sbJPXA5W,0.612,0.799,10,-4.603,1,0.0275,0.00898,0,0.172,0.687,125.976,3
1R9FxlRkvKtt36dtTHs93X,0.637,0.669,7,-4.608,1,0.0237,0.0919,0,0.103,0.638,108.078,3
2ZYbPXhx4OCmdTsMThbSEW,0.629,0.464,4,-8.72,1,0.0334,0.75,0,0.0853,0.523,156.051,3
7JK0nPw98vJmgEElMUfg5v,0.6,0.892,10,-3.117,1,0.0521,0.0291,0,0.352,0.595,100.057,3
6zLdXcmvIxnAXpz9sXFnIE,0.612,0.841,9,-3.795,0,0.0353,0.000907,0,0.37,0.499,104.986,3
0LcspVKJxhEQQSvVMiTPWz,0.573,0.428,0,-7.414,1,0.0263,0.112,0,0.114,0.4,80.907,3
2ZFrEp20VO25BXYhMxh0GW,0.602,0.805,7,-6.079,1,0.0473,0.0997,0,0.172,0.322,92.401,3
6ZvAXIWw3rw8WR0Xlmifri,0.621,0.791,9,-3.343,1,0.0265,0.0361,0,0.143,0.734,95.075,3
1kqVSbwdlNKsPGv0aehcAZ,0.58,0.725,0,-5.124,1,0.0273,0.016,0,0.107,0.369,93.014,3
7mldq42yDuxiUNn08nvzHO,0.732,0.458,5,-7.225,1,0.0311,0.447,0,0.136,0.661,98.938,3
30MM5jWpUmOxtTNd9Ey5LZ,0.661,0.75,7,-5.497,1,0.0314,0.0303,0.000132,0.0849,0.828,130.077,3
68JS5SFTnW5Yv9Vzw81Jf0,0.616,0.474,10,-9.608,1,0.0266,0.192,0.00762,0.0989,0.493,142.689,3
09iyGiljLWRYXdRazFkdtJ,0.638,0.634,6,-6.474,1,0.0468,0.214,0,0.0866,0.473,92.097,3
2mfahQ0EaaZWq4cFNg6A1o,0.634,0.668,5,-5.488,1,0.0291,0.14,0,0.216,0.635,80.989,3
3N2AIfVOq6NiTcWHIP4Oco,0.386,0.799,2,-3.789,1,0.0555,0.201,0,0.103,0.391,86.333,3
4nxgA1nvXvTkmsBY0vJV57,0.611,0.886,0,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,3
4P92FrvmYQSAfOpp4cpFEi,0.375,0.889,3,-3.704,1,0.0991,0.0848,0,0.136,0.881,199.669,3
2ZxTjs4EdJl4Y9YByIiNoo,0.375,0.574,7,-5.305,1,0.0315,0.143,0,0.11,0.406,132.025,3
5eDvChP4WAPPrtaQeI9MhT,0.54,0.863,1,-4.483,1,0.0481,0.0138,0,0.0871,0.64,77.0,3
6nqvInlnaMzEzaw4s0zbee,0.439,0.752,8,-4.143,1,0.0375,0.116,0,0.133,0.456,166.051,3
5kNe7PE09d6Kvw5pAsx23n,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,3
1cmnChE57SpRJR2oFNcTpv,0.595,0.698,9,-5.836,1,0.0361,0.0851,0,0.106,0.518,140.035,3
6E9V9TRlVOLjenGjHemzEH,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,3
5atcLAbdW7d6BOui2DDI9z,0.592,0.749,11,-4.604,1,0.0483,0.0203,0,0.122,0.614,160.046,3
2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,3
2wxfu24GQpEZQrjDJm5Ac1,0.636,0.428,0,-6.512,1,0.0375,0.434,1.02e-05,0.0907,0.32,139.919,3
5Zx1zVpDJsNgyY3HvNfsfC,0.557,0.807,7,-5.428,1,0.0825,0.189,0,0.234,0.578,81.045,3
3xdjjKMcMOFgo1eQrfbogM,0.537,0.66,9,-7.174,1,0.0296,0.455,0,0.135,0.574,148.096,3
4H1ScKTo6abUt8yTXDewct,0.519,0.738,7,-5.452,1,0.0327,0.133,0,0.0986,0.506,155.972,3
0uSGTaHms9ceAxb7L6VLrU,0.651,0.782,1,-4.622,1,0.0303,0.23,0,0.139,0.619,94.94,3
0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9,-11.6,1,0.405,0.0484,0.131,0.405,0.422,89.74,4
2aoo2jlRnM3A0NyLQqMN2f,0.438,0.805,8,-6.237,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,4
08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,4
1RJeiAIwR9pZBgJA8ndZLL,0.505,0.836,5,-7.384,0,0.101,0.0103,0.0771,0.295,0.764,159.669,4
66lOpKgTyFjOrac4S1s94g,0.676,0.92,9,-7.96,1,0.0435,0.00101,8.65e-06,0.248,0.624,126.341,4
2EqlS6tkEnglzr7tkKAAYD,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4
39shmbIHICJ2Wxnk1fPSdz,0.742,0.833,2,-6.463,1,0.115,0.079,0,0.384,0.816,113.375,4
2KmEgiY8fQs0G6WNxtzQKr,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4
24NwBd5vZ2CK8VOQVnqdxr,0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,4
57JVGBtBLCfHw2muk5416J,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,4
5uvosCdMlFdTXhoazkTI5R,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,4
70YvYr2hGlS01bKRIho1HM,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,4
7MRyJPksH3G2cXHN8UKYzP,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,4
3YBZIN3rekqsKxbJc9FZko,0.273,0.952,11,-8.762,1,0.0843,0.0169,0.0111,0.142,0.472,100.271,4
61Q9oJNd9hJQFhSDh6Qlap,0.315,0.534,9,-7.552,0,0.031,0.000825,0.108,0.101,0.283,116.891,4
3AhXZa8sUQht0UEdBJgpGc,0.483,0.721,0,-6.836,1,0.032,0.729,0,0.189,0.562,95.261,4
2K2M0TcglCRLLpFOzKeFZA,0.683,0.594,2,-8.289,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,4
4CJVkjo5WpmUAKp3R44LNb,0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,4
4BP3uh0hFLFRb5cjsgLqDh,0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,4
4gMgiXfqyzZLMhsksGmbQV,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,4
2X6gdRlGOQgfaXU9ALUQFQ,0.546,0.529,9,-13.6,1,0.0436,0.0629,0.000567,0.0383,0.574,151.727,4
1IqFh00G2kvvMm8pRMpehA,0.453,0.464,2,-10.96,1,0.0431,0.302,5.96e-05,0.152,0.658,93.19,4
40riOy7x9W7GXjyGp4pjAv,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4
371VkfwKiXJxgH5ZPoQNHD,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,4
63OFKbMaZSDZ4wtesuuq6f,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4
1qRA5BS78u3gME0loMl9AA,0.653,0.519,2,-10.164,1,0.0497,0.406,0.0209,0.101,0.822,98.883,4
32kgOw8wejH7zUhtXCM8DH,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,4
6cr6UDpkjEaMQ80OjWqEBQ,0.73,0.868,5,-7.325,1,0.0288,0.0632,0.0661,0.318,0.923,148.217,4
4uGIJG1jYFonGc4LGp5uQL,0.504,0.578,4,-9.302,1,0.031,0.408,0,0.321,0.654,132.411,4
5p3JunprHCxClJjOmcLV8G,0.575,0.318,0,-16.729,1,0.109,0.683,0.000202,0.0934,0.385,104.522,4
6KTv0Z8BmVqM7DPxbGzpVC,0.654,0.929,1,-5.906,1,0.0998,0.0468,0,0.0539,0.902,144.774,4
3QZ7uX97s82HFYSmQUAN1D,0.536,0.901,9,-7.211,1,0.0374,0.00145,0.0186,0.06,0.666,87.559,4
2aSFLiDPreOVP6KHiWk4lF,0.663,0.712,2,-7.268,1,0.0479,0.524,0,0.0804,0.527,113.439,4
51H2y6YrNNXcy3dfc3qSbA,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,4
2sXp9Qmvc7mRaDBjBgcGGi,0.813,0.46,1,-9.78,1,0.0346,0.56,0.0105,0.0724,0.729,117.387,4
5QTxFnGygVM4jFQiBovmRo,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000208,0.297,0.385,141.466,4
54eZmuggBFJbV7k248bTTt,0.654,0.506,11,-17.18,0,0.0535,0.686,0.0155,0.155,0.831,123.179,4
3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,4
1JkZg3eMQTmTn93E8Yd3UL,0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,4
6Vjk8MNXpQpi0F4BefdTyq,0.483,0.615,2,-8.538,1,0.0497,0.452,0.000414,0.0512,0.594,80.576,4
5MxNLUsfh7uzROypsoO5qe,0.307,0.433,1,-10.057,1,0.029,0.388,9.08e-05,0.332,0.224,160.9,4
